Order_ID,Order_Date,Ship_Date,Segment,State,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-11506,2023-01-21,2023-01-24,Consumer,Georgia,Central,Office Supplies,Labels,160.32,5,0.1,16.98
ORD-11507,2023-01-21,2023-01-24,Consumer,Georgia,West,Furniture,Bookcases,1280.46,8,0.1,128.32
ORD-11508,2023-01-22,2023-01-26,Home Office,Pennsylvania,Central,Furniture,Bookcases,1492.13,1,0.4,-42.74
ORD-11509,2023-01-23,2023-01-27,Consumer,Texas,Central,Office Supplies,Paper,43.49,8,0.3,5.88
ORD-11510,2023-01-24,2023-01-30,Corporate,Illinois,East,Furniture,Chairs,642.94,8,0.1,83.47
ORD-11511,2023-01-27,2023-02-03,Home Office,Ohio,South,Technology,Phones,2119.24,10,0.4,-106.52
ORD-11512,2023-01-27,2023-01-31,Consumer,Illinois,South,Furniture,Furnishings,207.51,10,0.2,12.9
ORD-11513,2023-01-28,2023-02-02,Consumer,Florida,Central,Furniture,Furnishings,1894.45,2,0.4,80.55
ORD-11514,2023-01-28,2023-01-31,Home Office,California,South,Furniture,Bookcases,1375.81,9,0.1,260.97
ORD-11515,2023-01-29,2023-02-02,Consumer,Washington,East,Furniture,Tables,478.09,2,0.0,83.9
ORD-11516,2023-01-30,2023-02-06,Corporate,Texas,South,Technology,Accessories,2302.63,1,0.3,-160.24
ORD-11517,2023-01-31,2023-02-03,Corporate,Illinois,East,Technology,Laptops,977.99,3,0.0,129.97
ORD-11518,2023-02-01,2023-02-05,Home Office,Florida,West,Technology,Copiers,1409.65,9,0.1,414.59
ORD-11519,2023-02-01,2023-02-08,Corporate,New York,East,Technology,Copiers,389.01,9,0.3,21.63
ORD-11520,2023-02-02,2023-02-04,Home Office,Pennsylvania,South,Furniture,Tables,440.79,4,0.3,84.28
ORD-11521,2023-02-02,2023-02-09,Consumer,Pennsylvania,Central,Furniture,Tables,315.28,5,0.2,22.41
ORD-11522,2023-02-03,2023-02-10,Home Office,New York,South,Office Supplies,Envelopes,371.56,8,0.2,59.96
ORD-11523,2023-02-03,2023-02-07,Consumer,Michigan,West,Office Supplies,Labels,217.14,4,0.1,22.57
ORD-11524,2023-02-04,2023-02-11,Home Office,Michigan,West,Furniture,Bookcases,855.46,2,0.3,-17.72
ORD-11525,2023-02-04,2023-02-09,Consumer,California,South,Technology,Laptops,774.93,5,0.1,112.3
ORD-11526,2023-02-04,2023-02-08,Home Office,Texas,South,Technology,Accessories,951.89,3,0.3,-13.1
ORD-11527,2023-02-05,2023-02-08,Consumer,Illinois,South,Furniture,Furnishings,1347.84,3,0.3,256.85
ORD-11528,2023-02-05,2023-02-07,Consumer,Washington,South,Furniture,Chairs,1246.91,7,0.0,91.14
ORD-11529,2023-02-07,2023-02-09,Home Office,Georgia,East,Technology,Accessories,411.63,8,0.3,76.33
ORD-11530,2023-02-07,2023-02-14,Consumer,Illinois,South,Furniture,Furnishings,664.85,5,0.3,-48.12
ORD-11531,2023-02-07,2023-02-13,Home Office,Washington,South,Office Supplies,Paper,303.53,6,0.3,26.44
ORD-11532,2023-02-07,2023-02-10,Corporate,Georgia,East,Furniture,Chairs,1332.16,2,0.3,-26.35
ORD-11533,2023-02-08,2023-02-13,Consumer,Georgia,Central,Technology,Accessories,242.31,8,0.4,33.8
ORD-11534,2023-02-09,2023-02-13,Consumer,New York,Central,Technology,Copiers,902.5,8,0.3,92.78
ORD-11535,2023-02-09,2023-02-15,Corporate,Washington,Central,Technology,Accessories,2178.56,1,0.2,289.75
ORD-11536,2023-02-09,2023-02-13,Corporate,Pennsylvania,Central,Furniture,Tables,694.52,8,0.0,91.21
ORD-11537,2023-02-09,2023-02-12,Corporate,California,West,Furniture,Chairs,1235.57,7,0.4,135.7
ORD-11538,2023-02-09,2023-02-13,Consumer,Texas,West,Technology,Phones,2850.85,7,0.3,-194.51
ORD-11539,2023-02-11,2023-02-13,Home Office,Georgia,East,Furniture,Furnishings,394.17,8,0.4,52.59
ORD-11540,2023-02-12,2023-02-17,Consumer,Texas,Central,Technology,Accessories,2262.3,2,0.4,259.93
ORD-11541,2023-02-12,2023-02-14,Home Office,Illinois,Central,Office Supplies,Paper,109.29,7,0.3,8.34
ORD-11542,2023-02-13,2023-02-17,Corporate,New York,West,Technology,Accessories,2163.19,10,0.1,441.36
ORD-11543,2023-02-13,2023-02-18,Corporate,Michigan,West,Furniture,Tables,875.49,4,0.3,-83.51
ORD-11544,2023-02-14,2023-02-17,Home Office,California,Central,Furniture,Tables,1207.56,7,0.4,-89.44
ORD-11545,2023-02-14,2023-02-19,Consumer,Pennsylvania,Central,Office Supplies,Art,230.62,1,0.1,66.25
ORD-11546,2023-02-15,2023-02-17,Corporate,Ohio,Central,Office Supplies,Binders,205.53,6,0.4,20.95
ORD-11547,2023-02-15,2023-02-21,Home Office,Washington,West,Technology,Laptops,727.91,2,0.1,146.85
ORD-11548,2023-02-16,2023-02-21,Home Office,Michigan,South,Furniture,Furnishings,1956.31,9,0.2,-38.02
ORD-11549,2023-02-16,2023-02-19,Corporate,Washington,Central,Furniture,Chairs,115.81,8,0.2,9.27
ORD-11550,2023-02-18,2023-02-23,Home Office,Texas,East,Furniture,Furnishings,275.99,5,0.3,34.36
ORD-11551,2023-02-18,2023-02-25,Home Office,Washington,South,Technology,Phones,2760.74,4,0.0,497.5
ORD-11552,2023-02-18,2023-02-20,Corporate,Washington,Central,Office Supplies,Art,136.77,8,0.3,4.15
ORD-11553,2023-02-20,2023-02-24,Home Office,Pennsylvania,Central,Technology,Laptops,2225.65,1,0.3,-216.52
ORD-11554,2023-02-22,2023-02-28,Corporate,Georgia,East,Office Supplies,Envelopes,298.83,7,0.1,54.98
ORD-11555,2023-02-22,2023-02-26,Consumer,Florida,South,Technology,Phones,1985.53,10,0.0,243.44
ORD-11556,2023-02-23,2023-02-28,Home Office,Pennsylvania,South,Technology,Laptops,2199.35,4,0.2,-49.67
ORD-11557,2023-02-23,2023-03-01,Corporate,New York,Central,Office Supplies,Art,107.64,9,0.2,22.95
ORD-11558,2023-02-23,2023-02-28,Corporate,Ohio,East,Office Supplies,Envelopes,371.97,5,0.3,-35.66
ORD-11559,2023-02-24,2023-03-01,Corporate,California,South,Technology,Laptops,895.45,6,0.4,-76.72
ORD-11560,2023-02-24,2023-03-01,Corporate,Michigan,West,Office Supplies,Binders,142.7,7,0.3,-3.67
ORD-11561,2023-02-26,2023-02-28,Consumer,Michigan,East,Technology,Phones,375.07,9,0.4,-4.62
ORD-11562,2023-02-27,2023-03-02,Consumer,Washington,South,Office Supplies,Labels,369.04,4,0.4,11.82
ORD-11563,2023-02-28,2023-03-06,Corporate,California,West,Office Supplies,Envelopes,339.71,7,0.4,-42.69
ORD-11564,2023-03-01,2023-03-06,Corporate,Washington,East,Office Supplies,Binders,476.23,3,0.1,119.79
ORD-11565,2023-03-01,2023-03-04,Consumer,Illinois,Central,Office Supplies,Binders,404.49,1,0.0,120.09
ORD-11566,2023-03-02,2023-03-05,Consumer,Michigan,South,Office Supplies,Envelopes,467.03,4,0.3,29.55
ORD-11567,2023-03-02,2023-03-04,Consumer,Florida,Central,Furniture,Chairs,480.54,2,0.3,40.86
ORD-11568,2023-03-03,2023-03-08,Home Office,Ohio,South,Office Supplies,Paper,374.01,2,0.3,45.4
ORD-11569,2023-03-05,2023-03-10,Corporate,Ohio,West,Furniture,Chairs,1090.75,5,0.0,76.94
ORD-11570,2023-03-05,2023-03-07,Corporate,Georgia,Central,Office Supplies,Paper,191.85,7,0.3,33.81
ORD-11571,2023-03-05,2023-03-10,Home Office,New York,Central,Technology,Laptops,1836.46,6,0.1,296.59
ORD-11572,2023-03-05,2023-03-07,Consumer,Ohio,East,Office Supplies,Art,141.74,5,0.1,15.67
ORD-11573,2023-03-07,2023-03-11,Home Office,Ohio,South,Furniture,Chairs,1801.16,5,0.1,360.12
ORD-11574,2023-03-07,2023-03-13,Corporate,Illinois,Central,Furniture,Furnishings,1596.04,5,0.4,-21.86
ORD-11575,2023-03-08,2023-03-12,Home Office,Illinois,East,Technology,Laptops,1964.69,4,0.0,244.63
ORD-11576,2023-03-10,2023-03-15,Corporate,Texas,Central,Office Supplies,Art,355.68,5,0.4,-7.73
ORD-11577,2023-03-11,2023-03-15,Consumer,Texas,Central,Office Supplies,Envelopes,226.85,10,0.1,44.19
ORD-11578,2023-03-11,2023-03-14,Consumer,Florida,East,Furniture,Bookcases,1878.93,5,0.4,-245.76
ORD-11579,2023-03-12,2023-03-17,Corporate,Georgia,Central,Office Supplies,Paper,414.12,7,0.4,-25.79
ORD-11580,2023-03-13,2023-03-17,Home Office,Texas,Central,Office Supplies,Binders,227.52,9,0.4,-32.63
ORD-11581,2023-03-14,2023-03-17,Corporate,Texas,South,Office Supplies,Art,157.51,8,0.4,0.12
ORD-11582,2023-03-15,2023-03-19,Home Office,New York,West,Furniture,Furnishings,206.73,4,0.2,20.12
ORD-11583,2023-03-16,2023-03-20,Corporate,Michigan,East,Technology,Laptops,2795.91,4,0.0,228.2
ORD-11584,2023-03-17,2023-03-21,Home Office,Georgia,West,Furniture,Furnishings,1552.44,4,0.1,190.8
ORD-11585,2023-03-17,2023-03-19,Home Office,New York,South,Office Supplies,Paper,331.04,9,0.2,9.29
ORD-11586,2023-03-20,2023-03-23,Corporate,Michigan,West,Furniture,Chairs,403.04,4,0.4,-41.05
ORD-11587,2023-03-21,2023-03-27,Consumer,Ohio,East,Furniture,Tables,233.93,1,0.1,13.03
ORD-11588,2023-03-21,2023-03-27,Home Office,Florida,West,Furniture,Bookcases,1362.02,3,0.0,428.37
ORD-11589,2023-03-23,2023-03-28,Consumer,Florida,East,Furniture,Chairs,1646.84,10,0.4,91.47
ORD-11590,2023-03-24,2023-03-26,Corporate,New York,West,Furniture,Chairs,309.82,8,0.1,26.88
ORD-11591,2023-03-24,2023-03-27,Consumer,New York,South,Furniture,Chairs,688.63,10,0.4,-51.66
ORD-11592,2023-03-25,2023-03-27,Home Office,California,Central,Office Supplies,Envelopes,262.35,7,0.4,2.8
ORD-11593,2023-03-25,2023-03-29,Home Office,Michigan,East,Office Supplies,Envelopes,184.87,1,0.3,1.13
ORD-11594,2023-03-25,2023-03-30,Home Office,Texas,South,Furniture,Bookcases,1674.26,9,0.2,312.73
ORD-11595,2023-03-26,2023-03-30,Corporate,Georgia,Central,Office Supplies,Art,160.82,6,0.1,44.09
ORD-11596,2023-03-26,2023-03-31,Home Office,Ohio,Central,Office Supplies,Labels,476.88,3,0.0,70.59
ORD-11597,2023-03-26,2023-03-31,Corporate,Texas,South,Technology,Accessories,1192.39,2,0.1,180.87
ORD-11598,2023-03-27,2023-03-30,Corporate,Washington,West,Office Supplies,Art,471.15,3,0.4,53.19
ORD-11599,2023-03-28,2023-04-03,Corporate,Georgia,East,Technology,Laptops,487.19,6,0.2,33.04
ORD-11600,2023-03-29,2023-04-02,Home Office,Florida,Central,Furniture,Chairs,1151.41,3,0.4,1.08
ORD-11601,2023-03-31,2023-04-04,Consumer,Texas,South,Technology,Laptops,742.82,3,0.4,79.96
ORD-11602,2023-03-31,2023-04-05,Home Office,Illinois,South,Office Supplies,Envelopes,341.7,5,0.1,85.89
ORD-11603,2023-04-01,2023-04-06,Corporate,Washington,East,Furniture,Bookcases,1731.65,6,0.2,302.18
ORD-11604,2023-04-01,2023-04-06,Corporate,California,South,Furniture,Furnishings,934.5,1,0.3,77.72
ORD-11605,2023-04-01,2023-04-08,Corporate,California,South,Furniture,Tables,404.69,4,0.1,81.79
ORD-11606,2023-04-02,2023-04-07,Corporate,California,Central,Office Supplies,Art,97.83,7,0.2,15.48
ORD-11607,2023-04-02,2023-04-04,Home Office,Georgia,East,Furniture,Tables,536.24,5,0.3,-34.71
ORD-11608,2023-04-03,2023-04-05,Corporate,Ohio,East,Technology,Laptops,662.8,8,0.4,-99.02
ORD-11609,2023-04-04,2023-04-09,Consumer,Illinois,South,Office Supplies,Envelopes,362.18,10,0.4,25.25
ORD-11610,2023-04-06,2023-04-10,Home Office,Washington,West,Technology,Phones,1641.81,9,0.2,-2.61
ORD-11611,2023-04-07,2023-04-14,Corporate,Texas,West,Furniture,Bookcases,258.75,6,0.0,14.42
ORD-11612,2023-04-08,2023-04-14,Home Office,Illinois,East,Furniture,Tables,414.92,4,0.4,48.65
ORD-11613,2023-04-09,2023-04-15,Corporate,Michigan,East,Technology,Copiers,876.3,5,0.4,-38.31
ORD-11614,2023-04-10,2023-04-15,Consumer,New York,West,Office Supplies,Art,61.62,6,0.2,1.03
ORD-11615,2023-04-10,2023-04-14,Corporate,Ohio,East,Office Supplies,Binders,264.42,8,0.1,48.21
ORD-11616,2023-04-11,2023-04-13,Corporate,Michigan,Central,Furniture,Tables,566.17,3,0.0,38.11
ORD-11617,2023-04-11,2023-04-13,Corporate,Ohio,South,Office Supplies,Envelopes,201.61,9,0.0,24.25
ORD-11618,2023-04-12,2023-04-16,Home Office,Pennsylvania,West,Office Supplies,Art,117.58,9,0.0,39.74
ORD-11619,2023-04-12,2023-04-18,Home Office,Washington,Central,Office Supplies,Envelopes,311.99,2,0.0,67.72
ORD-11620,2023-04-13,2023-04-19,Home Office,New York,East,Technology,Phones,1364.17,8,0.4,-29.08
ORD-11621,2023-04-13,2023-04-18,Home Office,Pennsylvania,West,Office Supplies,Binders,275.04,8,0.2,43.71
ORD-11622,2023-04-15,2023-04-20,Consumer,Texas,Central,Office Supplies,Binders,354.05,6,0.4,-34.87
ORD-11623,2023-04-16,2023-04-22,Corporate,Michigan,West,Office Supplies,Envelopes,255.06,1,0.2,18.77
ORD-11624,2023-04-17,2023-04-21,Consumer,Washington,West,Furniture,Chairs,1754.0,3,0.3,156.85
ORD-11625,2023-04-17,2023-04-24,Home Office,Florida,South,Technology,Accessories,1691.01,6,0.4,-195.11
ORD-11626,2023-04-17,2023-04-19,Consumer,Florida,East,Office Supplies,Binders,306.76,3,0.2,-4.55
ORD-11627,2023-04-18,2023-04-22,Home Office,Washington,East,Technology,Phones,1144.18,6,0.0,106.24
ORD-11628,2023-04-19,2023-04-22,Corporate,Texas,East,Technology,Laptops,2137.81,5,0.3,-81.5
ORD-11629,2023-04-20,2023-04-22,Consumer,Ohio,West,Technology,Accessories,1297.21,7,0.0,413.42
ORD-11630,2023-04-20,2023-04-23,Consumer,Ohio,South,Furniture,Tables,488.2,7,0.3,25.55
ORD-11631,2023-04-20,2023-04-27,Consumer,Texas,West,Technology,Copiers,1373.96,10,0.4,-198.62
ORD-11632,2023-04-21,2023-04-25,Consumer,New York,East,Office Supplies,Paper,398.45,10,0.3,-31.59
ORD-11633,2023-04-21,2023-04-25,Consumer,Florida,South,Office Supplies,Art,242.38,9,0.0,52.89
ORD-11634,2023-04-22,2023-04-27,Corporate,California,West,Furniture,Bookcases,1294.01,7,0.0,332.03
ORD-11635,2023-04-22,2023-04-29,Corporate,Illinois,Central,Furniture,Chairs,581.22,7,0.0,30.8
ORD-11636,2023-04-23,2023-04-27,Home Office,Pennsylvania,West,Furniture,Tables,1474.54,1,0.3,89.5
ORD-11637,2023-04-24,2023-04-26,Consumer,Florida,West,Office Supplies,Art,419.7,10,0.1,103.42
ORD-11638,2023-04-26,2023-05-02,Home Office,Ohio,East,Technology,Laptops,2561.31,1,0.0,500.81
ORD-11639,2023-04-27,2023-04-30,Home Office,Pennsylvania,Central,Technology,Accessories,1134.16,7,0.1,269.33
ORD-11640,2023-04-27,2023-05-02,Corporate,New York,East,Technology,Laptops,1463.62,1,0.1,80.55
ORD-11641,2023-04-28,2023-05-02,Home Office,Washington,South,Technology,Accessories,2593.93,10,0.2,557.09
ORD-11642,2023-04-29,2023-05-04,Consumer,Ohio,Central,Technology,Phones,1505.67,3,0.0,109.48
ORD-11643,2023-04-30,2023-05-03,Consumer,New York,East,Technology,Copiers,1285.91,6,0.0,374.28
ORD-11644,2023-05-01,2023-05-07,Consumer,Ohio,West,Technology,Copiers,2724.97,7,0.3,-106.16
ORD-11645,2023-05-01,2023-05-04,Corporate,Ohio,West,Furniture,Tables,227.25,5,0.3,37.09
ORD-11646,2023-05-02,2023-05-05,Corporate,Ohio,West,Furniture,Bookcases,839.87,4,0.4,10.52
ORD-11647,2023-05-03,2023-05-07,Consumer,New York,East,Technology,Laptops,2910.58,7,0.0,203.65
ORD-11648,2023-05-03,2023-05-07,Consumer,Illinois,East,Office Supplies,Paper,327.68,5,0.1,7.28
ORD-11649,2023-05-03,2023-05-10,Consumer,Washington,Central,Office Supplies,Envelopes,193.98,6,0.3,27.38
ORD-11650,2023-05-04,2023-05-06,Home Office,California,South,Technology,Phones,1413.72,3,0.1,422.92
ORD-11651,2023-05-05,2023-05-11,Consumer,Pennsylvania,East,Technology,Phones,1765.37,1,0.2,81.82
ORD-11652,2023-05-05,2023-05-08,Consumer,Michigan,Central,Furniture,Furnishings,518.21,8,0.3,2.67
ORD-11653,2023-05-05,2023-05-09,Consumer,Illinois,South,Furniture,Bookcases,807.81,6,0.4,-104.52
ORD-11654,2023-05-05,2023-05-12,Corporate,Georgia,Central,Technology,Accessories,1234.81,2,0.3,48.49
ORD-11655,2023-05-06,2023-05-09,Corporate,Pennsylvania,West,Furniture,Bookcases,1473.2,9,0.0,363.91
ORD-11656,2023-05-06,2023-05-09,Consumer,New York,South,Technology,Laptops,2184.54,5,0.4,-322.2
ORD-11657,2023-05-06,2023-05-09,Corporate,Georgia,South,Furniture,Bookcases,513.57,9,0.0,127.62
ORD-11658,2023-05-07,2023-05-14,Home Office,Florida,East,Furniture,Tables,1019.58,4,0.0,52.6
ORD-11659,2023-05-07,2023-05-13,Home Office,Georgia,East,Office Supplies,Art,404.2,1,0.4,33.08
ORD-11660,2023-05-08,2023-05-15,Corporate,Texas,East,Furniture,Tables,1142.0,3,0.0,79.87
ORD-11661,2023-05-08,2023-05-13,Home Office,Texas,East,Office Supplies,Labels,385.59,10,0.4,9.68
ORD-11662,2023-05-09,2023-05-14,Corporate,Illinois,West,Technology,Accessories,2389.49,9,0.3,299.94
ORD-11663,2023-05-09,2023-05-13,Consumer,Illinois,Central,Furniture,Furnishings,1625.7,2,0.0,333.92
ORD-11664,2023-05-11,2023-05-13,Consumer,Michigan,Central,Office Supplies,Labels,78.76,2,0.4,4.04
ORD-11665,2023-05-12,2023-05-15,Corporate,Texas,East,Furniture,Tables,1278.9,7,0.1,284.78
ORD-11666,2023-05-12,2023-05-14,Home Office,Florida,South,Office Supplies,Envelopes,93.24,6,0.1,5.45
ORD-11667,2023-05-14,2023-05-17,Corporate,New York,East,Technology,Accessories,2693.15,3,0.4,201.97
ORD-11668,2023-05-14,2023-05-18,Corporate,California,Central,Furniture,Tables,1825.63,9,0.0,506.82
ORD-11669,2023-05-17,2023-05-23,Consumer,Ohio,South,Office Supplies,Paper,302.61,2,0.2,44.25
ORD-11670,2023-05-18,2023-05-20,Consumer,New York,South,Office Supplies,Labels,445.67,5,0.2,55.1
ORD-11671,2023-05-19,2023-05-22,Home Office,Ohio,West,Furniture,Bookcases,1301.54,10,0.3,-69.06
ORD-11672,2023-05-20,2023-05-27,Consumer,Georgia,Central,Office Supplies,Envelopes,242.22,2,0.0,64.17
ORD-11673,2023-05-21,2023-05-23,Consumer,Ohio,Central,Office Supplies,Labels,142.76,7,0.3,-5.61
ORD-11674,2023-05-21,2023-05-25,Home Office,Illinois,Central,Office Supplies,Paper,163.78,9,0.2,3.68
ORD-11675,2023-05-23,2023-05-26,Consumer,California,Central,Furniture,Bookcases,508.33,8,0.0,90.21
ORD-11676,2023-05-23,2023-05-30,Home Office,Pennsylvania,East,Office Supplies,Envelopes,454.84,2,0.2,46.45
ORD-11677,2023-05-24,2023-05-31,Consumer,Michigan,South,Furniture,Furnishings,457.05,10,0.0,33.41
ORD-11678,2023-05-24,2023-05-29,Consumer,Washington,West,Technology,Phones,2149.24,10,0.4,-75.57
ORD-11679,2023-05-25,2023-05-31,Home Office,Ohio,Central,Furniture,Chairs,1661.48,10,0.3,162.58
ORD-11680,2023-05-26,2023-05-29,Home Office,California,South,Technology,Copiers,2429.48,10,0.1,198.21
ORD-11681,2023-05-26,2023-05-30,Corporate,Pennsylvania,West,Technology,Accessories,2138.6,8,0.0,276.35
ORD-11682,2023-05-26,2023-05-30,Consumer,Illinois,Central,Furniture,Bookcases,1884.23,1,0.3,171.3
ORD-11683,2023-05-27,2023-06-03,Consumer,Georgia,East,Furniture,Bookcases,716.57,6,0.4,-49.55
ORD-11684,2023-05-27,2023-06-02,Corporate,New York,East,Furniture,Bookcases,462.76,6,0.2,73.3
ORD-11685,2023-05-28,2023-06-01,Corporate,New York,Central,Office Supplies,Binders,117.17,7,0.0,26.78
ORD-11686,2023-05-28,2023-06-01,Corporate,Florida,East,Office Supplies,Envelopes,139.67,8,0.2,20.75
ORD-11687,2023-05-28,2023-05-30,Consumer,Texas,Central,Furniture,Furnishings,1648.39,1,0.2,302.33
ORD-11688,2023-05-30,2023-06-05,Home Office,Georgia,Central,Technology,Accessories,2330.38,7,0.1,131.24
ORD-11689,2023-05-31,2023-06-04,Consumer,New York,East,Office Supplies,Paper,53.31,7,0.4,3.18
ORD-11690,2023-05-31,2023-06-07,Corporate,Texas,Central,Technology,Accessories,1231.37,2,0.3,36.58
ORD-11691,2023-06-01,2023-06-07,Consumer,Ohio,Central,Furniture,Chairs,159.18,4,0.0,20.35
ORD-11692,2023-06-01,2023-06-04,Corporate,Florida,West,Technology,Accessories,294.29,4,0.1,77.62
ORD-11693,2023-06-01,2023-06-07,Consumer,Illinois,East,Furniture,Tables,562.45,1,0.1,94.04
ORD-11694,2023-06-02,2023-06-07,Home Office,Georgia,South,Furniture,Furnishings,174.06,4,0.4,8.71
ORD-11695,2023-06-02,2023-06-07,Home Office,Illinois,South,Technology,Copiers,1104.48,5,0.2,242.3
ORD-11696,2023-06-02,2023-06-09,Corporate,Georgia,East,Furniture,Bookcases,1787.42,2,0.2,85.06
ORD-11697,2023-06-03,2023-06-09,Home Office,Michigan,East,Technology,Accessories,2722.69,2,0.1,813.67
ORD-11698,2023-06-03,2023-06-10,Consumer,Michigan,Central,Office Supplies,Envelopes,414.45,6,0.1,105.05
ORD-11699,2023-06-04,2023-06-09,Corporate,Illinois,East,Office Supplies,Labels,132.01,1,0.4,3.04
ORD-11700,2023-06-05,2023-06-07,Home Office,Pennsylvania,South,Office Supplies,Envelopes,42.96,3,0.0,3.37
ORD-11701,2023-06-06,2023-06-13,Corporate,Ohio,West,Office Supplies,Envelopes,499.46,2,0.1,48.94
ORD-11702,2023-06-08,2023-06-13,Home Office,Illinois,Central,Furniture,Chairs,1521.55,10,0.0,444.29
ORD-11703,2023-06-10,2023-06-17,Consumer,Ohio,South,Furniture,Tables,1730.24,9,0.2,431.33
ORD-11704,2023-06-13,2023-06-16,Consumer,Michigan,Central,Office Supplies,Art,128.33,7,0.4,-17.7
ORD-11705,2023-06-13,2023-06-19,Consumer,Michigan,Central,Office Supplies,Labels,211.48,6,0.0,18.83
ORD-11706,2023-06-14,2023-06-17,Home Office,Pennsylvania,West,Technology,Phones,262.79,4,0.1,28.41
ORD-11707,2023-06-14,2023-06-16,Consumer,Ohio,East,Office Supplies,Binders,394.03,6,0.0,86.63
ORD-11708,2023-06-14,2023-06-18,Corporate,Pennsylvania,South,Technology,Copiers,1075.78,3,0.3,103.6
ORD-11709,2023-06-15,2023-06-20,Corporate,Texas,Central,Technology,Phones,849.65,5,0.3,-81.3
ORD-11710,2023-06-18,2023-06-25,Corporate,Florida,Central,Technology,Laptops,2340.19,6,0.1,437.9
ORD-11711,2023-06-19,2023-06-21,Corporate,New York,Central,Office Supplies,Paper,383.53,5,0.4,-53.05
ORD-11712,2023-06-19,2023-06-21,Home Office,Washington,West,Office Supplies,Paper,420.19,3,0.0,99.11
ORD-11713,2023-06-19,2023-06-25,Corporate,Pennsylvania,West,Office Supplies,Paper,286.06,1,0.2,39.3
ORD-11714,2023-06-20,2023-06-23,Consumer,Florida,West,Office Supplies,Art,433.57,8,0.4,11.31
ORD-11715,2023-06-20,2023-06-26,Consumer,Texas,Central,Office Supplies,Binders,294.67,6,0.4,43.38
ORD-11716,2023-06-22,2023-06-28,Home Office,Texas,East,Technology,Copiers,2318.84,1,0.3,75.8
ORD-11717,2023-06-22,2023-06-28,Corporate,New York,Central,Technology,Phones,2180.71,3,0.2,145.6
ORD-11718,2023-06-22,2023-06-28,Corporate,Florida,West,Office Supplies,Binders,122.15,3,0.4,3.55
ORD-11719,2023-06-23,2023-06-27,Corporate,New York,South,Furniture,Furnishings,1863.55,2,0.4,239.92
ORD-11720,2023-06-25,2023-06-27,Consumer,Ohio,East,Technology,Accessories,1157.33,7,0.1,183.21
ORD-11721,2023-06-25,2023-06-27,Home Office,Michigan,South,Furniture,Chairs,502.11,9,0.0,175.08
ORD-11722,2023-06-25,2023-06-28,Home Office,Florida,South,Office Supplies,Art,490.75,6,0.2,71.09
ORD-11723,2023-06-26,2023-07-01,Home Office,Pennsylvania,Central,Furniture,Tables,1628.39,7,0.3,186.5
ORD-11724,2023-06-26,2023-07-01,Corporate,New York,West,Technology,Copiers,1860.84,9,0.2,-63.26
ORD-11725,2023-06-27,2023-06-29,Corporate,Illinois,Central,Office Supplies,Envelopes,232.83,9,0.0,58.77
ORD-11726,2023-06-28,2023-07-05,Home Office,Michigan,Central,Technology,Phones,2097.09,3,0.4,-79.82
ORD-11727,2023-06-29,2023-07-03,Consumer,Illinois,West,Furniture,Chairs,1889.21,4,0.3,-94.07
ORD-11728,2023-06-30,2023-07-06,Home Office,Georgia,South,Office Supplies,Paper,255.18,3,0.4,14.61
ORD-11729,2023-06-30,2023-07-07,Consumer,Ohio,East,Furniture,Chairs,1424.56,4,0.1,277.21
ORD-11730,2023-07-02,2023-07-04,Corporate,Florida,East,Furniture,Chairs,623.05,10,0.4,-64.26
ORD-11731,2023-07-03,2023-07-06,Home Office,New York,East,Technology,Copiers,1980.63,1,0.2,257.07
ORD-11732,2023-07-03,2023-07-05,Corporate,Florida,East,Office Supplies,Art,97.88,7,0.2,15.81
ORD-11733,2023-07-04,2023-07-11,Home Office,Illinois,East,Technology,Laptops,1474.48,10,0.3,147.93
ORD-11734,2023-07-04,2023-07-09,Home Office,Illinois,East,Office Supplies,Art,420.31,1,0.3,-20.63
ORD-11735,2023-07-04,2023-07-06,Consumer,Ohio,Central,Furniture,Furnishings,136.38,10,0.2,25.06
ORD-11736,2023-07-05,2023-07-07,Home Office,Ohio,West,Office Supplies,Envelopes,308.75,4,0.1,64.8
ORD-11737,2023-07-07,2023-07-13,Consumer,Ohio,West,Office Supplies,Paper,420.7,3,0.0,122.36
ORD-11738,2023-07-07,2023-07-11,Home Office,Pennsylvania,Central,Furniture,Tables,1925.75,9,0.2,213.34
ORD-11739,2023-07-08,2023-07-14,Consumer,Pennsylvania,West,Furniture,Bookcases,1028.14,2,0.1,123.96
ORD-11740,2023-07-08,2023-07-10,Home Office,California,East,Furniture,Tables,392.01,8,0.3,28.14
ORD-11741,2023-07-09,2023-07-12,Corporate,Texas,West,Technology,Laptops,975.64,2,0.0,318.44
ORD-11742,2023-07-09,2023-07-11,Home Office,Texas,South,Furniture,Bookcases,1208.06,10,0.3,94.05
ORD-11743,2023-07-10,2023-07-12,Consumer,Washington,East,Office Supplies,Labels,183.91,10,0.0,12.06
ORD-11744,2023-07-10,2023-07-17,Consumer,Washington,Central,Technology,Accessories,288.88,4,0.3,7.8
ORD-11745,2023-07-11,2023-07-14,Consumer,Illinois,South,Technology,Copiers,436.78,2,0.4,14.0
ORD-11746,2023-07-13,2023-07-15,Home Office,Ohio,Central,Technology,Laptops,2666.72,8,0.0,839.68
ORD-11747,2023-07-13,2023-07-15,Consumer,Georgia,East,Technology,Accessories,2045.33,1,0.2,27.35
